2026-07-26 23:13:34,272 [INFO] FragGuard starting - mode: DRY-RUN (log only)
2026-07-26 23:13:34,273 [INFO] Reading packets from my_attack_capture.pcapng ...
2026-07-26 23:16:49,708 [INFO] FragGuard starting - mode: DRY-RUN (log only)
2026-07-26 23:16:49,708 [INFO] Reading packets from my_attack_capture.pcapng ...
2026-07-26 23:16:51,259 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5075. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,259 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5076. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,260 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5077. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,261 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5078. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,262 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5079. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,263 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5080. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,263 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5081. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,267 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5082. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,270 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5083. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,270 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5084. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,271 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5085. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,272 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5086. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,272 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5087. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,273 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5088. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,274 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5089. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,274 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5090. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,275 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5091. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,275 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5092. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,276 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5093. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,277 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5094. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,277 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5095. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,279 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5096. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,285 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5097. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,285 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5098. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,286 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5099. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,286 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5100. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,287 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5101. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,288 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5102. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,288 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5103. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,289 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5104. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,289 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5105. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,290 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5106. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,290 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5107. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,291 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5108. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,292 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5109. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,292 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5110. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,293 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5111. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,293 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5112. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,294 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5113. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,299 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5114. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,301 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5115. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,302 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5116. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,302 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5117. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,303 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5118. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,304 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5119. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,305 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5120. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,305 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5121. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,306 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5122. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,306 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5123. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,307 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5124. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,308 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5125. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,308 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5126. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,309 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5127. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,309 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5128. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,310 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5129. Likely firewall/IDS evasion attempt.
2026-07-26 23:16:51,310 [WARNING] [ALERT] src=127.0.0.1 dst=127.0.0.1 - Tiny fragment attack: first fragment only 16 bytes (< 64), IP id=5130. Likely firewall/IDS evasion attempt.
